,store,sido,gugun,address
649,분당서울대병원4  ,경기도,성남시,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 4층 (구미동)1522-3232"
650,분당서울대병원1  ,경기도,성남시,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 1층 (구미동)1522-3232"
651,서현N타운  ,경기도,성남시,경기도 성남시 분당구 황새울로335번길 5 (서현동)1522-3232
652,서현역  ,경기도,성남시,"경기도 성남시 분당구 서현로210번길 20, 1층 (서현동)1522-3232"
653,오리역  ,경기도,성남시,"경기도 성남시 분당구 성남대로 32, 1층 (구미동)1522-3232"
654,분당정자  ,경기도,성남시,"경기도 성남시 분당구 성남대로 393, 두산위브파빌리온 1층 (정자동)1522-3232"
655,수내역  ,경기도,성남시,"경기도 성남시 분당구 백현로101번길 30, 1-2층 (수내동)1522-3232"
656,정자아데나  ,경기도,성남시,경기도 성남시 분당구 성남대로 275 (정자동)1522-3232
657,분당이마트  ,경기도,성남시,경기도 성남시 분당구 불정로 134 (정자동)1522-3232
658,판교H스퀘어  ,경기도,성남시,"경기도 성남시 분당구 판교역로 231, 에이치스퀘어 (삼평동)1522-3232"
659,오리역삼거리  ,경기도,성남시,경기도 성남시 분당구 성남대로 45 (구미동)1522-3232
660,판교HIPEX  ,경기도,성남시,"경기도 성남시 분당구 판교역로 230, 판교 삼환 HIPEX (삼평동)1522-3232"
661,분당서현역AK R  ,경기도,성남시,경기도 성남시 분당구 황새울로360번길 42 (서현동)1522-3232
662,분당궁내DT  ,경기도,성남시,경기도 성남시 분당구 대왕판교로 302 (궁내동)1522-3232
663,야탑역사거리  ,경기도,성남시,경기도 성남시 분당구 야탑로 102 (야탑동)1522-3232
664,남한산성입구역  ,경기도,성남시,경기도 성남시 중원구 산성대로426번길 2 (금광동)1522-3232
665,단대오거리역  ,경기도,성남시,경기도 성남시 중원구 산성대로 340-1 (중앙동)1522-3232
666,수원금곡  ,경기도,수원시,경기도 수원시 권선구 금곡로 219 (금곡동)1522-3232
667,수원세류DT  ,경기도,수원시,경기도 수원시 권선구 권선로544번길 1 (세류동)1522-3232
668,수원호매실  ,경기도,수원시,"경기도 수원시 권선구 서수원로577번길 305 (금곡동, 수원모아미래도센트럴타운2단지)1522-3232"
669,수원권선DT  ,경기도,수원시,경기도 수원시 권선구 매송고색로 543 (오목천동)1522-3232
670,수원권선  ,경기도,수원시,경기도 수원시 권선구 동수원로177번길 40 (권선동)1522-3232
671,수원이마트  ,경기도,수원시,경기도 수원시 권선구 경수대로 270 (권선동) 2층1522-3232
672,수원세류역DT  ,경기도,수원시,경기도 수원시 권선구 경수대로 185 (세류동)1522-3232
673,수원연무DT  ,경기도,수원시,경기도 수원시 장안구 창룡대로 171 (연무동)1522-3232
674,북수원IC DT  ,경기도,수원시,경기도 수원시 장안구 경수대로 1038 (파장동)1522-3232
675,수원천천  ,경기도,수원시,경기도 수원시 장안구 덕영대로535번길 46 (천천동)1522-3232
676,수원성균관대  ,경기도,수원시,"경기도 수원시 장안구 서부로 2131, 1층 4,5,6호 2층1,2호 (율전동)1522-3232"
677,수원종합운동장  ,경기도,수원시,경기도 수원시 장안구 송원로 71 (송죽동)1522-3232
678,수원경수인계DT  ,경기도,수원시,경기도 수원시 팔달구 경수대로 499 (인계동)1522-3232
679,수원KBS DT  ,경기도,수원시,경기도 수원시 팔달구 권광로 265 (인계동)1522-3232
680,수원인계DT  ,경기도,수원시,경기도 수원시 팔달구 인계로94번길 3 (인계동)1522-3232
681,수원이비스  ,경기도,수원시,경기도 수원시 팔달구 권광로 132 (인계동)1522-3232
682,수원매산  ,경기도,수원시,경기도 수원시 팔달구 매산로 11 (매산로1가)1522-3232
683,동수원DT  ,경기도,수원시,경기도 수원시 팔달구 중부대로 161 (우만동)1522-3232
684,수원인계  ,경기도,수원시,경기도 수원시 팔달구 권광로 199 (인계동)1522-3232
685,아주대  ,경기도,수원시,경기도 수원시 팔달구 월드컵로 205 (우만동)1522-3232
686,수원역AK R  ,경기도,수원시,경기도 수원시 팔달구 덕영대로 924 (매산로1가)1522-3232
687,시흥대야DT  ,경기도,시흥시,경기도 시흥시 뱀내장터로 27 (대야동)1522-3232
688,배곧아브뉴프랑  ,경기도,시흥시,경기도 시흥시 서울대학로278번길 34 (정왕동)1522-3232
689,시흥대야동  ,경기도,시흥시,경기도 시흥시 비둘기공원7길 51 (대야동)1522-3232
690,배곧신도시  ,경기도,시흥시,경기도 시흥시 서울대학로278번길 43-13 (정왕동)1522-3232
691,시흥대야  ,경기도,시흥시,경기도 시흥시 비둘기공원로 10 (대야동)1522-3232
692,시흥P.아울렛 3F  ,경기도,시흥시,경기도 시흥시 서해안로 699 (정왕동)1522-3232
693,시흥P.아울렛 1F  ,경기도,시흥시,경기도 시흥시 서해안로 699 (정왕동)1522-3232
694,시화로데오  ,경기도,시흥시,경기도 시흥시 중심상가2길 20-5 (정왕동)1522-3232
695,시흥목감DT  ,경기도,시흥시,경기도 시흥시 동서로 950 (조남동)1522-3232
696,시흥은계  ,경기도,시흥시,경기도 시흥시 은계번영길 9 (은행동)1522-3232
697,안산고잔센트럴타워  ,경기도,안산시,경기도 안산시 단원구 고잔로 72 (고잔동)1522-3232
698,안산상공회의소  ,경기도,안산시,경기도 안산시 단원구 적금로 120 (고잔동)1522-3232
699,고잔이마트  ,경기도,안산시,경기도 안산시 단원구 원포공원1로 46 (초지동) 이마트1522-3232
700,안산문화광장  ,경기도,안산시,"경기도 안산시 단원구 광덕대로 154, ,771-4 로데오타운1층 (고잔동)1522-3232"
701,안산중앙  ,경기도,안산시,"경기도 안산시 단원구 고잔로 102, 스타타워 1층 (고잔동)1522-3232"
702,안산중앙역  ,경기도,안산시,경기도 안산시 단원구 중앙대로 907 (고잔동)1522-3232
703,안산트레이더스  ,경기도,안산시,경기도 안산시 단원구 중앙대로 397 (신길동)1522-3232
704,안성석정DT  ,경기도,안성시,경기도 안성시 중앙로 308 (석정동)1522-3232
705,안성공도DT  ,경기도,안성시,경기도 안성시 공도읍 서동대로 4489 1522-3232
706,안성계동DT  ,경기도,안성시,경기도 안성시 안성맞춤대로 805 (계동)1522-3232
707,스타필드안성R  ,경기도,안성시,경기도 안성시 공도읍 서동대로 3930-39 1522-3232
708,호계지식산업센터  ,경기도,안양시,경기도 안양시 동안구 엘에스로 122 데시앙플렉스 118~123호1522-3232
709,평촌역DT  ,경기도,안양시,경기도 안양시 동안구 시민대로 373 (관양동)1522-3232
710,안양범계  ,경기도,안양시,경기도 안양시 동안구 시민대로 206 (호계동)1522-3232
711,안양운동장사거리DT  ,경기도,안양시,경기도 안양시 동안구 관악대로 234 (비산동)1522-3232
712,범계역  ,경기도,안양시,경기도 안양시 동안구 시민대로 180 (호계동)1522-3232
713,안양호계DT  ,경기도,안양시,경기도 안양시 동안구 엘에스로 23-8 (호계동)1522-3232
714,평촌호계  ,경기도,안양시,경기도 안양시 동안구 평촌대로 123 (호계동)1522-3232
715,평촌로데오  ,경기도,안양시,경기도 안양시 동안구 관평로 182 (관양동)1522-3232
716,평촌역사거리  ,경기도,안양시,경기도 안양시 동안구 시민대로 311 금강스마트 빌딩 1층(관양동1746)1522-3232
717,안양비산DT  ,경기도,안양시,경기도 안양시 동안구 경수대로 821 (비산동)1522-3232
718,평촌아크로  ,경기도,안양시,"경기도 안양시 동안구 시민대로 230, 평촌아크로타워상가동 2층 8호 (관양동)1522-3232"
719,범계로데오  ,경기도,안양시,경기도 안양시 동안구 평촌대로 223 (호계동)1522-3232
720,인덕원역  ,경기도,안양시,"경기도 안양시 동안구 흥안대로 519, 아이퍼스트타워 1~2층 (관양동)1522-3232"
721,안양이마트  ,경기도,안양시,경기도 안양시 동안구 관악대로 104 (비산동)1522-3232
722,안양역R  ,경기도,안양시,경기도 안양시 만안구 만안로 232 (안양동) 안양민자역사 1층 001호1522-3232
723,명학역  ,경기도,안양시,"경기도 안양시 만안구 안양로 96 128,129,130,132,133,134,135,136호1522-3232"
724,안양역  ,경기도,안양시,경기도 안양시 만안구 장내로 149번길 (안양동)531522-3232
725,안양석수DT  ,경기도,안양시,경기도 안양시 만안구 경수대로 1397 (석수동)1522-3232
726,안양일번가  ,경기도,안양시,경기도 안양시 만안구 안양로292번길 36 (안양동)1522-3232
727,양주옥정타운  ,경기도,양주시,경기도 양주시 회천남로 76 (옥정동)1522-3232
728,양주송추DT  ,경기도,양주시,경기도 양주시 장흥면 호국로 528 1522-3232
729,양주덕정역DT  ,경기도,양주시,경기도 양주시 독바위로 35 (덕정동)1522-3232
730,양주고읍DT  ,경기도,양주시,경기도 양주시 고덕로351 (고읍동)1522-3232
731,양주광사DT  ,경기도,양주시,경기도 양주시 부흥로 1872 (광사동)1522-3232
732,양주고읍  ,경기도,양주시,경기도 양주시 고읍남로 20 (광사동)1522-3232
733,양주옥정공원  ,경기도,양주시,경기도 양주시 옥정동로7길 30 (옥정동)1522-3232
734,북오산IC DT  ,경기도,오산시,경기도 오산시 문시로 109-2 1522-3232
735,오산세교  ,경기도,오산시,경기도 오산시 수청로 193 1522-3232
736,오산갈곶DT  ,경기도,오산시,"경기도 오산시 경기대로 50, B동 (갈곶동)1522-3232"
737,오산IC DT  ,경기도,오산시,경기도 오산시 원동로 74(원동)1522-3232
738,오산시청  ,경기도,오산시,경기도 오산시 운천로 611522-3232
739,오산수청DT  ,경기도,오산시,경기도 오산시 경기대로 445 (수청동)1522-3232
740,용인세브란스병원  ,경기도,용인시,경기도 용인시 기흥구 동백죽전대로 363 (중동)1522-3232
741,용인상하DT  ,경기도,용인시,경기도 용인시 기흥구 중부대로 771 (상하동)1522-3232
742,용인언남  ,경기도,용인시,경기도 용인시 기흥구 구성로 120 (언남동)1522-3232
743,기흥역AK R  ,경기도,용인시,"경기도 용인시 기흥구 기흥역로 63 (구갈동, 기흥역 힐스테이트)1522-3232"
744,용인고매동  ,경기도,용인시,경기도 용인시 기흥구 신고매로 59 (고매동)1522-3232
745,용인보라DT  ,경기도,용인시,경기도 용인시 기흥구 용구대로 1877 (보라동)1522-3232
746,용인동백DT  ,경기도,용인시,경기도 용인시 기흥구 어정로 102 (상하동)1522-3232
747,용인마북DT  ,경기도,용인시,경기도 용인시 기흥구 용구대로 23301522-3232
748,용인기흥구청  ,경기도,용인시,경기도 용인시 기흥구 구갈로 71-18 (신갈동)1522-3232
749,수원IC DT  ,경기도,용인시,경기도 용인시 기흥구 중부대로 561522-3232
750,용인보정  ,경기도,용인시,"경기도 용인시 기흥구 죽전로 20, 죽전누리에뜰상가 (보정동)1522-3232"
751,구성트레이더스  ,경기도,용인시,경기도 용인시 기흥구 용구대로 2457 (보정동)1522-3232
752,강남대  ,경기도,용인시,"경기도 용인시 기흥구 강남로 3, 강남&플러스 1층(구갈동)1522-3232"
753,용인보정DT  ,경기도,용인시,경기도 용인시 기흥구 용구대로2469번길 165 (보정동)1522-3232
754,동백이마트  ,경기도,용인시,경기도 용인시 기흥구 동백죽전대로 444 (중동)1522-3232
755,용인김량장DT  ,경기도,용인시,경기도 용인시 처인구 백옥대로 1174 (김량장동)1522-3232
756,용인에버랜드R  ,경기도,용인시,경기도 용인시 처인구 포곡읍 에버랜드로 199 1522-3232
757,용인시청DT  ,경기도,용인시,경기도 용인시 처인구 중부대로 11301522-3232
758,용인처인구청  ,경기도,용인시,경기도 용인시 처인구 금령로 60 (김량장동)1522-3232
759,용인마평DT  ,경기도,용인시,경기도 용인시 처인구 금령로 188 (마평동)1522-3232
760,의왕청계DT  ,경기도,의왕시,경기도 의왕시 청계동 829-4 1522-3232
761,의왕포일  ,경기도,의왕시,경기도 의왕시 안양판교로 89 (포일동)1522-3232
762,의왕내손  ,경기도,의왕시,경기도 의왕시 내손중앙로 4 (내손동)  벨포레스퀘어 G111~116호1522-3232
763,의왕롯데몰  ,경기도,의왕시,"경기도 의왕시 바라산로 1 (학의동), GF층 일부1522-3232"
764,의정부예술의전당DT  ,경기도,의정부시,경기도 의정부시 경의로 31 (의정부동)1522-3232
765,의정부신곡DT  ,경기도,의정부시,경기도 의정부시 회룡로 269 1522-3232
766,의정부용현DT  ,경기도,의정부시,경기도 의정부시 시민로 468 (용현동)1522-3232
767,의정부공원  ,경기도,의정부시,경기도 의정부시 평화로 540 (의정부동)1522-3232
768,의정부민락  ,경기도,의정부시,경기도 의정부시 천보로 68 (민락동)1522-3232
769,의정부회룡역DT  ,경기도,의정부시,경기도 의정부시 평화로 341 (호원동)1522-3232
770,의정부녹양DT  ,경기도,의정부시,경기도 의정부시 비우로 119 (가능동)1522-3232
771,의정부금오  ,경기도,의정부시,"경기도 의정부시 청사로48번길 7, 대송프라자 (금오동)1522-3232"
772,신세계의정부2F  ,경기도,의정부시,"경기도 의정부시 평화로 525, 신세계백화점 2층 (의정부동)1522-3232"
773,신세계의정부6F  ,경기도,의정부시,"경기도 의정부시 평화로 525, 신세계백화점 6층 (의정부동)1522-3232"
774,의정부민락타운  ,경기도,의정부시,경기도 의정부시 오목로 196 (민락동)1522-3232
